Departamento,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
Valle del Cauca,Argelia,2021-01-01,2.3,Sin riesgo,0.0,Sin riesgo,30.3,Riesgo medio
Valle del Cauca,Bolívar,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Bolívar,2008-01-01,30.5,Riesgo medio,27.9,Riesgo medio,34.9,Riesgo medio
Valle del Cauca,Bolívar,2009-01-01,15.6,Riesgo medio,0.0,Sin riesgo,52.6,Riesgo alto
Valle del Cauca,Bolívar,2010-01-01,16.3,Riesgo medio,1.5,Sin riesgo,33.8,Riesgo medio
Valle del Cauca,Bolívar,2011-01-01,32.0,Riesgo medio,21.0,Riesgo medio,55.7,Riesgo alto
Valle del Cauca,Bolívar,2012-01-01,29.3,Riesgo medio,16.4,Riesgo medio,50.6,Riesgo alto
Valle del Cauca,Bolívar,2013-01-01,16.5,Riesgo medio,11.4,Riesgo bajo,31.0,Riesgo medio
Valle del Cauca,Bolívar,2014-01-01,27.9,Riesgo medio,3.7,Sin riesgo,63.3,Riesgo alto
Valle del Cauca,Bolívar,2015-01-01,33.1,Riesgo medio,5.3,Riesgo bajo,45.9,Riesgo alto
Valle del Cauca,Bolívar,2016-01-01,46.8,Riesgo alto,0.0,Sin riesgo,62.4,Riesgo alto
Valle del Cauca,Bolívar,2017-01-01,33.1,Riesgo medio,2.1,Sin riesgo,51.4,Riesgo alto
Valle del Cauca,Bolívar,2018-01-01,27.0,Riesgo medio,0.6,Sin riesgo,36.6,Riesgo alto
Valle del Cauca,Bolívar,2019-01-01,19.7,Riesgo medio,1.2,Sin riesgo,22.4,Riesgo medio
Valle del Cauca,Bolívar,2020-01-01,23.7,Riesgo medio,0.0,Sin riesgo,27.1,Riesgo medio
Valle del Cauca,Bolívar,2021-01-01,20.1,Riesgo medio,0.7,Sin riesgo,22.9,Riesgo medio
Valle del Cauca,Bolívar,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Bolívar,2023-01-01,1.7,Sin riesgo,1.8,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Buenaventura,2007-01-01,14.2,Riesgo medio,14.7,Riesgo medio,80.3,Inviable sanitariamente
Valle del Cauca,Buenaventura,2008-01-01,9.3,Riesgo bajo,11.4,Riesgo bajo,32.9,Riesgo medio
Valle del Cauca,Buenaventura,2009-01-01,17.6,Riesgo medio,,ND,17.6,Riesgo medio
Valle del Cauca,Buenaventura,2012-01-01,11.4,Riesgo bajo,18.5,Riesgo medio,56.4,Riesgo alto
Valle del Cauca,Buenaventura,2013-01-01,12.4,Riesgo bajo,16.0,Riesgo medio,64.5,Riesgo alto
Valle del Cauca,Buenaventura,2014-01-01,8.5,Riesgo bajo,60.8,Riesgo alto,64.0,Riesgo alto
Valle del Cauca,Buenaventura,2015-01-01,7.7,Riesgo bajo,9.4,Riesgo bajo,25.0,Riesgo medio
Valle del Cauca,Buenaventura,2016-01-01,4.8,Sin riesgo,,ND,,ND
Valle del Cauca,Buenaventura,2017-01-01,26.0,Riesgo medio,53.0,Riesgo alto,54.4,Riesgo alto
Valle del Cauca,Buenaventura,2018-01-01,36.6,Riesgo alto,14.6,Riesgo medio,59.8,Riesgo alto
Valle del Cauca,Buenaventura,2019-01-01,33.0,Riesgo medio,54.8,Riesgo alto,61.6,Riesgo alto
Valle del Cauca,Buenaventura,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Buenaventura,2021-01-01,2.6,Sin riesgo,2.4,Sin riesgo,3.3,Sin riesgo
Valle del Cauca,Buenaventura,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Buenaventura,2023-01-01,0.4,Sin riesgo,0.3,Sin riesgo,0.8,Sin riesgo
Valle del Cauca,Guadalajara de Buga,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Guadalajara de Buga,2008-01-01,10.3,Riesgo bajo,5.4,Riesgo bajo,26.2,Riesgo medio
Valle del Cauca,Guadalajara de Buga,2009-01-01,34.3,Riesgo medio,28.6,Riesgo medio,35.2,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2010-01-01,22.9,Riesgo medio,0.0,Sin riesgo,27.5,Riesgo medio
Valle del Cauca,Guadalajara de Buga,2011-01-01,18.7,Riesgo medio,8.9,Riesgo bajo,42.4,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2012-01-01,27.8,Riesgo medio,3.4,Sin riesgo,45.9,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2013-01-01,30.2,Riesgo medio,5.9,Riesgo bajo,51.6,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2014-01-01,25.1,Riesgo medio,9.7,Riesgo bajo,43.4,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2015-01-01,32.4,Riesgo medio,4.5,Sin riesgo,47.5,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2016-01-01,29.5,Riesgo medio,4.5,Sin riesgo,47.0,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2017-01-01,29.5,Riesgo medio,1.9,Sin riesgo,59.8,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2018-01-01,34.7,Riesgo medio,7.9,Riesgo bajo,54.2,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2019-01-01,29.2,Riesgo medio,7.9,Riesgo bajo,55.5,Riesgo alto
Valle del Cauca,Guadalajara de Buga,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Guadalajara de Buga,2021-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Guadalajara de Buga,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Guadalajara de Buga,2023-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Bugalagrande,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Bugalagrande,2008-01-01,19.0,Riesgo medio,19.0,Riesgo medio,,ND
Valle del Cauca,Bugalagrande,2009-01-01,20.7,Riesgo medio,0.4,Sin riesgo,33.3,Riesgo medio
Valle del Cauca,Bugalagrande,2010-01-01,20.3,Riesgo medio,0.0,Sin riesgo,28.6,Riesgo medio
Valle del Cauca,Bugalagrande,2011-01-01,30.5,Riesgo medio,22.4,Riesgo medio,72.5,Riesgo alto
Valle del Cauca,Bugalagrande,2012-01-01,11.2,Riesgo bajo,7.7,Riesgo bajo,13.1,Riesgo bajo
Valle del Cauca,Bugalagrande,2013-01-01,9.0,Riesgo bajo,2.5,Sin riesgo,20.1,Riesgo medio
Valle del Cauca,Bugalagrande,2014-01-01,10.0,Riesgo bajo,1.2,Sin riesgo,23.6,Riesgo medio
Valle del Cauca,Bugalagrande,2015-01-01,19.4,Riesgo medio,4.6,Sin riesgo,34.5,Riesgo medio
Valle del Cauca,Bugalagrande,2016-01-01,12.0,Riesgo bajo,3.6,Sin riesgo,19.6,Riesgo medio
Valle del Cauca,Bugalagrande,2017-01-01,21.6,Riesgo medio,2.6,Sin riesgo,22.9,Riesgo medio
Valle del Cauca,Bugalagrande,2018-01-01,25.5,Riesgo medio,0.0,Sin riesgo,34.0,Riesgo medio
Valle del Cauca,Bugalagrande,2019-01-01,23.1,Riesgo medio,0.2,Sin riesgo,34.0,Riesgo medio
Valle del Cauca,Bugalagrande,2020-01-01,10.1,Riesgo bajo,0.0,Sin riesgo,14.9,Riesgo medio
Valle del Cauca,Bugalagrande,2021-01-01,20.0,Riesgo medio,0.0,Sin riesgo,25.9,Riesgo medio
Valle del Cauca,Bugalagrande,2022-01-01,3.7,Sin riesgo,0.3,Sin riesgo,28.2,Riesgo medio
Valle del Cauca,Bugalagrande,2023-01-01,3.7,Sin riesgo,0.7,Sin riesgo,7.4,Riesgo bajo
Valle del Cauca,Caicedonia,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Caicedonia,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Valle del Cauca,Caicedonia,2009-01-01,14.7,Riesgo medio,0.0,Sin riesgo,56.7,Riesgo alto
Valle del Cauca,Caicedonia,2010-01-01,12.6,Riesgo bajo,0.6,Sin riesgo,42.8,Riesgo alto
Valle del Cauca,Caicedonia,2011-01-01,8.2,Riesgo bajo,9.0,Riesgo bajo,6.3,Riesgo bajo
Valle del Cauca,Caicedonia,2012-01-01,6.3,Riesgo bajo,0.1,Sin riesgo,38.5,Riesgo alto
Valle del Cauca,Caicedonia,2013-01-01,8.1,Riesgo bajo,0.9,Sin riesgo,48.3,Riesgo alto
Valle del Cauca,Caicedonia,2014-01-01,4.7,Sin riesgo,0.0,Sin riesgo,17.8,Riesgo medio
Valle del Cauca,Caicedonia,2015-01-01,12.6,Riesgo bajo,0.2,Sin riesgo,42.2,Riesgo alto
Valle del Cauca,Caicedonia,2016-01-01,13.8,Riesgo bajo,0.1,Sin riesgo,39.2,Riesgo alto
Valle del Cauca,Caicedonia,2017-01-01,9.6,Riesgo bajo,0.0,Sin riesgo,25.0,Riesgo medio
Valle del Cauca,Caicedonia,2018-01-01,10.9,Riesgo bajo,0.0,Sin riesgo,45.2,Riesgo alto
Valle del Cauca,Caicedonia,2019-01-01,16.3,Riesgo medio,0.0,Sin riesgo,48.2,Riesgo alto
Valle del Cauca,Caicedonia,2020-01-01,11.1,Riesgo bajo,0.0,Sin riesgo,32.1,Riesgo medio
Valle del Cauca,Caicedonia,2021-01-01,10.7,Riesgo bajo,0.0,Sin riesgo,28.7,Riesgo medio
Valle del Cauca,Caicedonia,2022-01-01,0.1,Sin riesgo,0.1,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Caicedonia,2023-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Valle del Cauca,Calima,2007-01-01,2.7,Sin riesgo,2.7,Sin riesgo,,ND
Valle del Cauca,Calima,2009-01-01,33.3,Riesgo medio,3.8,Sin riesgo,61.0,Riesgo alto
Valle del Cauca,Calima,2010-01-01,20.6,Riesgo medio,0.0,Sin riesgo,47.3,Riesgo alto
Valle del Cauca,Calima,2011-01-01,27.0,Riesgo medio,14.2,Riesgo medio,67.1,Riesgo alto
Valle del Cauca,Calima,2012-01-01,35.9,Riesgo alto,0.1,Sin riesgo,59.6,Riesgo alto
Valle del Cauca,Calima,2013-01-01,36.9,Riesgo alto,0.0,Sin riesgo,76.6,Riesgo alto
Valle del Cauca,Calima,2014-01-01,30.9,Riesgo medio,1.3,Sin riesgo,61.4,Riesgo alto
Valle del Cauca,Calima,2015-01-01,37.1,Riesgo alto,0.0,Sin riesgo,73.6,Riesgo alto
Valle del Cauca,Calima,2016-01-01,50.2,Riesgo alto,0.0,Sin riesgo,81.0,Inviable sanitariamente
Valle del Cauca,Calima,2017-01-01,33.5,Riesgo medio,5.5,Riesgo bajo,87.0,Inviable sanitariamente
Valle del Cauca,Calima,2018-01-01,39.6,Riesgo alto,23.5,Riesgo medio,52.5,Riesgo alto
Valle del Cauca,Calima,2019-01-01,33.8,Riesgo medio,14.0,Riesgo bajo,47.9,Riesgo alto
Valle del Cauca,Calima,2020-01-01,30.5,Riesgo medio,0.3,Sin riesgo,43.5,Riesgo alto
Valle del Cauca,Calima,2021-01-01,29.9,Riesgo medio,0.2,Sin riesgo,48.6,Riesgo alto
Valle del Cauca,Calima,2022-01-01,89.0,Inviable sanitariamente,,ND,89.0,Inviable sanitariamente
Valle del Cauca,Calima,2023-01-01,85.3,Inviable sanitariamente,,ND,85.3,Inviable sanitariamente
Valle del Cauca,Candelaria,2007-01-01,8.0,Riesgo bajo,8.0,Riesgo bajo,,ND
Valle del Cauca,Candelaria,2008-01-01,23.0,Riesgo medio,16.2,Riesgo medio,47.5,Riesgo alto
Valle del Cauca,Candelaria,2009-01-01,7.4,Riesgo bajo,4.4,Sin riesgo,30.7,Riesgo medio
Valle del Cauca,Candelaria,2010-01-01,1.7,Sin riesgo,1.7,Sin riesgo,,ND
Valle del Cauca,Candelaria,2011-01-01,30.5,Riesgo medio,24.3,Riesgo medio,34.4,Riesgo medio
Valle del Cauca,Candelaria,2012-01-01,17.7,Riesgo medio,11.4,Riesgo bajo,21.8,Riesgo medio
Valle del Cauca,Candelaria,2013-01-01,15.2,Riesgo medio,10.0,Riesgo bajo,27.2,Riesgo medio
Valle del Cauca,Candelaria,2014-01-01,11.9,Riesgo bajo,5.4,Riesgo bajo,19.1,Riesgo medio
Valle del Cauca,Candelaria,2015-01-01,10.8,Riesgo bajo,6.4,Riesgo bajo,16.8,Riesgo medio
Valle del Cauca,Candelaria,2016-01-01,11.8,Riesgo bajo,5.5,Riesgo bajo,16.4,Riesgo medio
Valle del Cauca,Candelaria,2017-01-01,11.7,Riesgo bajo,6.8,Riesgo bajo,16.9,Riesgo medio
Valle del Cauca,Candelaria,2018-01-01,6.7,Riesgo bajo,3.7,Sin riesgo,11.5,Riesgo bajo
Valle del Cauca,Candelaria,2019-01-01,7.5,Riesgo bajo,3.7,Sin riesgo,13.4,Riesgo bajo
Valle del Cauca,Candelaria,2020-01-01,5.1,Riesgo bajo,1.2,Sin riesgo,10.4,Riesgo bajo
Valle del Cauca,Candelaria,2021-01-01,2.9,Sin riesgo,0.4,Sin riesgo,12.5,Riesgo bajo
Valle del Cauca,Candelaria,2022-01-01,3.5,Sin riesgo,0.9,Sin riesgo,13.7,Riesgo bajo
Valle del Cauca,Candelaria,2023-01-01,2.4,Sin riesgo,0.2,Sin riesgo,11.4,Riesgo bajo
Valle del Cauca,Cartago,2007-01-01,69.0,Riesgo alto,93.3,Inviable sanitariamente,58.7,Riesgo alto
Valle del Cauca,Cartago,2008-01-01,1.4,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
